invoiceId,issuerId,receiverId,amount,issueDate,paymentDate
21145,91,8,9470,2022-04-23,2022-07-15
21146,91,0,3885,2022-04-23,2022-04-23
21147,120,17,3859,2022-04-23,2022-07-14
21148,14,17,22334,2022-04-23,2022-07-10
21149,142,17,142647,2022-04-23,2022-04-23
21150,14,2,12214,2022-04-23,2022-04-23
21151,25,17,2001,2022-04-23,2022-05-23
21152,142,2,45259,2022-04-23,2022-06-24
21153,78,17,143534,2022-04-23,2022-06-19
21154,142,2,192263,2022-04-23,2022-05-23
21155,142,2,112950,2022-04-23,2022-06-25
21156,91,2,30114,2022-04-23,2022-06-05
21157,29,2,1512,2022-04-23,2022-04-23
21158,91,12,4655,2022-04-23,2022-06-08
21159,91,17,50753,2022-04-23,2022-06-19
21160,142,17,187839,2022-04-23,2022-06-25
21161,142,17,133344,2022-04-23,2022-06-11
21162,49,17,3656,2022-04-23,2022-04-23
21163,14,2,12806,2022-04-23,2022-04-23
21164,113,2,1105,2022-04-23,2022-07-18
21165,91,2,31548,2022-04-23,2022-07-19
21166,78,17,137858,2022-04-23,2022-06-16
21167,50,17,953,2022-04-23,2022-06-20
21168,91,17,76403,2022-04-23,2022-07-05
21169,142,17,70808,2022-04-23,2022-05-27
21170,78,7,26413,2022-04-23,2022-07-12
21171,78,5,4871,2022-04-23,2022-04-23
21172,78,32,27461,2022-04-23,2022-04-23
21173,78,17,99237,2022-04-23,2022-04-23
21174,91,17,75996,2022-04-23,2022-07-03
21175,65,2,2627,2022-04-23,2022-06-28
21176,142,7,17884,2022-04-23,2022-06-29
21177,78,17,96397,2022-04-23,2022-06-15
21178,78,2,609747,2022-04-23,2022-07-22
21179,78,1,10797,2022-04-23,2022-06-18
21180,78,2,155374,2022-04-23,2022-04-23
21181,78,2,56100,2022-04-23,2022-04-23
21182,142,17,96109,2022-04-23,2022-07-15
21183,91,17,49714,2022-04-23,2022-07-05
21184,142,17,179011,2022-04-23,2022-04-23
21185,78,17,254228,2022-04-23,2022-07-04
21186,78,12,8128,2022-04-23,2022-06-04
21187,78,2,53653,2022-04-23,2022-04-23
21188,91,17,66037,2022-04-23,2022-07-16
21189,142,17,91723,2022-04-23,2022-07-17
21190,14,24,1542,2022-04-23,2022-04-23
21191,91,17,248059,2022-04-23,2022-04-23
21192,78,17,154777,2022-04-23,2022-06-30
21193,142,2,45998,2022-04-23,2022-07-02
21194,78,17,148515,2022-04-23,2022-06-06
21195,142,17,78119,2022-04-23,2022-04-23
21196,78,2,130207,2022-04-23,2022-04-23
21197,91,2,65378,2022-04-23,2022-07-20
21198,91,8,159624,2022-04-23,2022-06-27
21199,14,2,22610,2022-04-23,2022-06-09
21200,142,17,81334,2022-04-23,2022-04-23
21201,78,17,112209,2022-04-23,2022-04-23
21202,25,17,8179,2022-04-23,2022-06-25
21203,78,17,647602,2022-04-23,2022-07-05
21204,65,2,2633,2022-04-23,2022-07-13
21205,142,2,42795,2022-04-23,2022-04-23
21206,17,17,6928,2022-04-23,2022-04-23
21207,78,17,140738,2022-04-23,2022-04-23
21208,78,2,64009,2022-04-23,2022-07-18
21209,78,8,31836,2022-04-23,2022-06-21
21210,142,17,251520,2022-04-23,2022-04-23
21211,78,8,50152,2022-04-23,2022-06-17
21212,78,2,65108,2022-04-23,2022-04-23
21213,91,2,83419,2022-04-23,2022-06-17
21214,142,17,222753,2022-04-23,2022-07-06
21215,78,17,95833,2022-04-23,2022-05-27
21216,142,8,14728,2022-04-23,2022-06-05
21217,78,2,65292,2022-04-23,2022-06-02
21218,78,39,983,2022-04-23,2022-04-23
21219,91,7,28189,2022-04-23,2022-07-18
21220,142,2,51169,2022-04-23,2022-04-23
21221,70,17,4319,2022-04-23,2022-04-23
21222,78,2,87738,2022-04-23,2022-06-12
21223,142,8,17325,2022-04-23,2022-07-01
21224,142,2,68227,2022-04-23,2022-07-12
21225,91,12,3386,2022-04-23,2022-06-27
21226,91,17,73047,2022-04-24,2022-04-24
21227,36,2,965,2022-04-24,2022-06-16
21228,91,17,57746,2022-04-24,2022-07-11
21229,142,17,109475,2022-04-24,2022-06-01
21230,111,17,1645,2022-04-24,2022-06-02
21231,93,17,7891,2022-04-24,2022-04-24
21232,2,17,2776,2022-04-24,2022-07-05
21233,142,17,103649,2022-04-24,2022-04-24
21234,78,2,61784,2022-04-24,2022-04-24
21235,77,17,1309,2022-04-24,2022-06-10
21236,78,17,154795,2022-04-24,2022-07-15
21237,78,17,234105,2022-04-24,2022-04-24
21238,78,17,185032,2022-04-24,2022-06-13
21239,78,17,121323,2022-04-24,2022-06-22
21240,78,0,5953,2022-04-24,2022-04-24
21241,78,2,57120,2022-04-24,2022-06-13
21242,78,0,9056,2022-04-24,2022-04-24
21243,28,17,1755,2022-04-24,2022-07-21
21244,17,17,5964,2022-04-24,2022-06-28
21245,111,17,2712,2022-04-24,2022-04-24
21246,78,17,111061,2022-04-24,2022-07-13
21247,78,0,5522,2022-04-24,2022-04-24
21248,142,17,260010,2022-04-24,2022-06-29
21249,78,2,98029,2022-04-24,2022-06-21
21250,78,17,152974,2022-04-24,2022-07-01
21251,93,17,5919,2022-04-24,2022-06-24
21252,142,17,83772,2022-04-24,2022-06-27
21253,142,17,334917,2022-04-24,2022-04-24
21254,142,17,134897,2022-04-24,2022-06-03
21255,142,2,34244,2022-04-24,2022-06-23
21256,17,8,1723,2022-04-24,2022-06-27
21257,78,2,182750,2022-04-24,2022-07-17
21258,127,17,49488,2022-04-24,2022-07-14
21259,142,17,72811,2022-04-24,2022-04-24
21260,142,17,151112,2022-04-24,2022-05-30
21261,78,17,162467,2022-04-24,2022-04-24
21262,91,2,24843,2022-04-24,2022-06-29
21263,36,17,989,2022-04-24,2022-06-08
21264,142,7,16429,2022-04-24,2022-06-26
21265,91,17,53230,2022-04-24,2022-07-17
21266,142,2,44302,2022-04-24,2022-06-12
21267,78,4,1947,2022-04-24,2022-07-04
21268,142,17,186764,2022-04-24,2022-06-27
21269,78,2,50281,2022-04-24,2022-05-25
21270,91,0,2848,2022-04-24,2022-05-24
21271,14,32,1589,2022-04-24,2022-04-24
21272,78,1,11070,2022-04-24,2022-07-16
21273,78,17,90697,2022-04-24,2022-06-18
21274,142,17,82992,2022-04-24,2022-04-24
21275,78,17,96074,2022-04-24,2022-07-18
21276,78,8,20715,2022-04-24,2022-05-24
21277,93,2,2499,2022-04-24,2022-04-24
21278,142,17,77046,2022-04-24,2022-06-05
21279,29,2,3688,2022-04-24,2022-07-17
21280,91,17,45716,2022-04-24,2022-04-24
21281,78,17,544042,2022-04-24,2022-06-12
21282,142,17,146617,2022-04-24,2022-07-21
21283,78,17,109803,2022-04-24,2022-05-26
21284,78,17,135849,2022-04-24,2022-07-17
21285,91,2,264216,2022-04-24,2022-04-24
21286,93,17,8723,2022-04-24,2022-04-24
21287,91,17,55451,2022-04-24,2022-04-24
21288,91,2,40343,2022-04-24,2022-06-27
21289,14,17,30218,2022-04-24,2022-06-04
21290,91,7,7964,2022-04-24,2022-06-24
21291,142,2,82522,2022-04-24,2022-06-20
21292,78,2,998472,2022-04-24,2022-06-14
21293,142,7,27537,2022-04-24,2022-07-12
21294,17,24,3035,2022-04-24,2022-04-24
21295,142,2,45863,2022-04-24,2022-06-04
21296,78,17,198385,2022-04-24,2022-06-23
21297,142,2,137575,2022-04-24,2022-05-30
21298,14,32,5444,2022-04-24,2022-05-30
21299,91,17,181072,2022-04-24,2022-06-24
21300,142,17,82514,2022-04-24,2022-05-29
21301,2,17,3486,2022-04-24,2022-04-24
21302,14,2,15366,2022-04-24,2022-06-19
21303,91,17,113639,2022-04-24,2022-07-09
21304,78,40,8659,2022-04-24,2022-04-24
21305,65,17,5784,2022-04-24,2022-04-24
21306,78,17,170182,2022-04-24,2022-07-04
21307,14,17,112176,2022-04-24,2022-04-24
21308,78,4,1403,2022-04-24,2022-07-15
21309,14,2,18568,2022-04-24,2022-07-17
21310,78,40,2842,2022-04-24,2022-07-22
21311,78,12,8935,2022-04-24,2022-04-24
21312,142,40,2369,2022-04-24,2022-05-31
21313,142,32,11918,2022-04-24,2022-05-25
21314,49,2,4378,2022-04-24,2022-06-30
21315,78,17,162861,2022-04-24,2022-04-24
21316,142,2,33673,2022-04-24,2022-06-09
21317,91,17,42368,2022-04-24,2022-06-17
21318,142,17,96648,2022-04-24,2022-07-13
21319,142,17,104344,2022-04-24,2022-04-24
21320,93,17,7639,2022-04-24,2022-04-24
21321,111,2,1015,2022-04-24,2022-05-26
21322,142,17,157385,2022-04-24,2022-06-24
21323,70,17,4153,2022-04-24,2022-06-30
21324,142,17,83608,2022-04-24,2022-06-25
21325,142,17,76920,2022-04-24,2022-07-09
21326,78,17,136684,2022-04-24,2022-06-30
21327,91,2,39171,2022-04-24,2022-04-24
21328,142,2,390199,2022-04-24,2022-04-24
21329,78,2,124249,2022-04-24,2022-05-28
21330,78,2,166504,2022-04-24,2022-05-25
21331,142,17,510347,2022-04-24,2022-07-14
21332,78,7,23739,2022-04-24,2022-07-11
21333,78,17,89990,2022-04-25,2022-04-25
21334,91,2,48038,2022-04-25,2022-07-18
21335,14,17,21940,2022-04-25,2022-07-12
21336,91,7,8344,2022-04-25,2022-04-25
21337,78,17,119660,2022-04-25,2022-05-25
21338,78,12,11633,2022-04-25,2022-07-09
21339,142,17,97798,2022-04-25,2022-05-30
21340,78,17,160686,2022-04-25,2022-04-25
21341,78,17,248296,2022-04-25,2022-07-19
21342,78,2,203088,2022-04-25,2022-04-25
21343,78,8,24495,2022-04-25,2022-04-25
21344,78,2,65331,2022-04-25,2022-05-26
21345,49,17,6763,2022-04-25,2022-07-10
21346,78,7,37716,2022-04-25,2022-07-06
21347,78,17,144671,2022-04-25,2022-07-22
21348,78,2,44328,2022-04-25,2022-06-26
21349,78,2,114093,2022-04-25,2022-07-11
21350,17,17,4938,2022-04-25,2022-05-29
21351,142,17,378811,2022-04-25,2022-06-11
21352,14,17,22590,2022-04-25,2022-07-08
21353,142,8,19621,2022-04-25,2022-04-25
21354,142,8,23537,2022-04-25,2022-07-22
21355,142,2,43159,2022-04-25,2022-07-09
21356,91,17,171548,2022-04-25,2022-07-16
21357,78,32,23399,2022-04-25,2022-07-18
21358,78,17,113139,2022-04-25,2022-07-18
21359,78,2,58357,2022-04-25,2022-04-25
21360,14,8,3669,2022-04-25,2022-07-08
21361,78,17,375545,2022-04-25,2022-04-25
21362,78,17,109701,2022-04-25,2022-07-14
21363,142,8,56771,2022-04-25,2022-06-29
21364,142,2,57334,2022-04-25,2022-07-01
21365,14,8,4643,2022-04-25,2022-06-17
21366,142,2,39071,2022-04-25,2022-06-30
21367,142,7,24436,2022-04-25,2022-04-25
21368,78,17,219584,2022-04-25,2022-04-25
21369,78,17,145143,2022-04-25,2022-04-25
21370,78,17,267617,2022-04-25,2022-06-13
21371,91,2,149726,2022-04-25,2022-06-10
21372,78,17,305689,2022-04-25,2022-07-02
21373,78,8,29508,2022-04-25,2022-07-05
21374,78,0,7023,2022-04-25,2022-07-18
21375,91,7,8907,2022-04-25,2022-04-25
21376,91,7,9010,2022-04-25,2022-04-25
21377,78,2,93090,2022-04-25,2022-06-07
21378,142,17,64365,2022-04-25,2022-07-02
21379,142,2,52851,2022-04-25,2022-07-04
21380,65,17,5962,2022-04-25,2022-07-09
21381,142,17,96487,2022-04-25,2022-06-11
21382,142,17,78044,2022-04-25,2022-04-25
21383,142,1,23969,2022-04-25,2022-06-26
21384,122,2,899,2022-04-25,2022-07-15
21385,14,17,21435,2022-04-25,2022-04-25
21386,14,2,24990,2022-04-25,2022-06-02
21387,91,7,7391,2022-04-25,2022-06-22
21388,142,8,19912,2022-04-25,2022-07-02
21389,78,2,63924,2022-04-25,2022-05-25
21390,78,32,10805,2022-04-25,2022-04-25
21391,142,12,4440,2022-04-25,2022-07-02
21392,142,17,111051,2022-04-25,2022-07-24
21393,2,17,3636,2022-04-25,2022-06-25
21394,14,17,24747,2022-04-25,2022-06-14
21395,78,12,6610,2022-04-25,2022-06-24
21396,78,32,12196,2022-04-25,2022-06-30
21397,142,17,102000,2022-04-25,2022-07-06
21398,93,17,5949,2022-04-25,2022-07-11
21399,142,4,1195,2022-04-25,2022-07-01
21400,142,8,13903,2022-04-25,2022-07-13
21401,91,2,115299,2022-04-25,2022-05-28
21402,78,8,25093,2022-04-25,2022-05-27
21403,142,2,40911,2022-04-25,2022-06-18
21404,78,7,27396,2022-04-25,2022-07-17
21405,78,8,343317,2022-04-25,2022-07-23
21406,120,17,3831,2022-04-25,2022-04-25
21407,49,2,2865,2022-04-25,2022-04-25
21408,142,17,86146,2022-04-25,2022-04-25
21409,91,2,35269,2022-04-25,2022-05-31
21410,78,17,150401,2022-04-25,2022-06-05
21411,142,17,100048,2022-04-25,2022-07-12
21412,78,17,120565,2022-04-25,2022-07-20
21413,78,2,56547,2022-04-25,2022-07-17
21414,78,17,166060,2022-04-25,2022-05-28
21415,78,8,22603,2022-04-25,2022-06-23
21416,78,1,18460,2022-04-25,2022-04-25
21417,91,17,50611,2022-04-25,2022-04-25
21418,91,12,17655,2022-04-25,2022-07-03
21419,78,2,51207,2022-04-25,2022-04-25
21420,142,8,14211,2022-04-25,2022-04-25
21421,78,1,7799,2022-04-25,2022-06-13
21422,78,24,2492,2022-04-25,2022-04-25
21423,78,17,117225,2022-04-25,2022-04-25
21424,78,1,8610,2022-04-25,2022-04-25
21425,142,17,132954,2022-04-25,2022-04-25
21426,142,17,244654,2022-04-25,2022-04-25
21427,14,2,19979,2022-04-25,2022-04-25
21428,78,8,19490,2022-04-25,2022-06-19
21429,14,17,54427,2022-04-25,2022-07-08
21430,78,2,49197,2022-04-25,2022-06-04
21431,87,2,1435,2022-04-25,2022-07-12
21432,14,32,1509,2022-04-25,2022-06-22
21433,142,17,117911,2022-04-25,2022-04-25
21434,78,17,173627,2022-04-25,2022-07-09
21435,142,17,78207,2022-04-25,2022-06-20
21436,142,17,90359,2022-04-25,2022-07-11
21437,91,7,9484,2022-04-25,2022-06-22
21438,127,8,1347,2022-04-25,2022-04-25
21439,78,2,578440,2022-04-25,2022-06-01
21440,78,17,109386,2022-04-25,2022-07-22
21441,142,2,76284,2022-04-25,2022-04-25
21442,142,17,85637,2022-04-25,2022-07-13
21443,123,17,3661,2022-04-25,2022-05-30
21444,78,2,46560,2022-04-25,2022-06-16
21445,28,17,1285,2022-04-25,2022-06-05
21446,78,17,186506,2022-04-25,2022-07-19
21447,17,8,1133,2022-04-25,2022-04-25
21448,78,2,54120,2022-04-25,2022-06-23
21449,78,17,256978,2022-04-26,2022-04-26
21450,78,17,261111,2022-04-26,2022-04-26
21451,78,2,59601,2022-04-26,2022-06-20
21452,14,17,47806,2022-04-26,2022-07-08
21453,142,2,129519,2022-04-26,2022-06-11
21454,142,17,88129,2022-04-26,2022-04-26
21455,142,17,68001,2022-04-26,2022-06-17
21456,91,2,26335,2022-04-26,2022-07-17
21457,91,24,1753,2022-04-26,2022-06-25
21458,14,17,19201,2022-04-26,2022-06-17
21459,78,7,17032,2022-04-26,2022-05-29
21460,78,7,19853,2022-04-26,2022-04-26
21461,14,17,16505,2022-04-26,2022-04-26
21462,93,17,7777,2022-04-26,2022-04-26
21463,78,24,2765,2022-04-26,2022-06-17
21464,91,17,48520,2022-04-26,2022-04-26
21465,78,2,69455,2022-04-26,2022-04-26
21466,14,2,67902,2022-04-26,2022-05-27
21467,78,17,122661,2022-04-26,2022-06-20
21468,78,8,149605,2022-04-26,2022-04-26
21469,91,17,203311,2022-04-26,2022-04-26
21470,78,7,36916,2022-04-26,2022-04-26
21471,78,0,7190,2022-04-26,2022-07-16
21472,78,17,108800,2022-04-26,2022-04-26
21473,25,17,4136,2022-04-26,2022-04-26
21474,78,17,86493,2022-04-26,2022-07-06
21475,78,17,156940,2022-04-26,2022-07-17
21476,91,2,21567,2022-04-26,2022-06-18
21477,142,2,38425,2022-04-26,2022-05-28
21478,78,17,167978,2022-04-26,2022-06-30
21479,78,2,44502,2022-04-26,2022-06-23
21480,78,2,67810,2022-04-26,2022-07-22
21481,78,17,536831,2022-04-26,2022-06-11
21482,78,17,105711,2022-04-26,2022-05-28
21483,2,17,7943,2022-04-26,2022-06-09
21484,91,17,78546,2022-04-26,2022-07-09
21485,78,17,143331,2022-04-26,2022-06-04
21486,142,2,47336,2022-04-26,2022-07-18
21487,142,17,124859,2022-04-26,2022-06-17
21488,142,17,187676,2022-04-26,2022-04-26
21489,142,17,100912,2022-04-26,2022-04-26
21490,78,17,113430,2022-04-26,2022-04-26
21491,123,17,3011,2022-04-26,2022-06-11
21492,78,2,61350,2022-04-26,2022-06-15
21493,78,2,203492,2022-04-26,2022-05-29
21494,14,32,1577,2022-04-26,2022-06-01
21495,78,2,79190,2022-04-26,2022-04-26
21496,25,17,6975,2022-04-26,2022-06-07
21497,75,17,1072,2022-04-26,2022-06-19
21498,78,2,43492,2022-04-26,2022-07-12
21499,78,17,137953,2022-04-26,2022-05-30
21500,14,17,22513,2022-04-26,2022-06-01
21501,142,24,2477,2022-04-26,2022-04-26
21502,142,17,131123,2022-04-26,2022-04-26
21503,142,8,27068,2022-04-26,2022-04-26
21504,83,4,149,2022-04-26,2022-06-18
21505,91,17,48531,2022-04-26,2022-07-05
21506,78,2,52833,2022-04-26,2022-06-01
21507,91,17,53031,2022-04-26,2022-04-26
21508,91,2,28836,2022-04-26,2022-07-17
21509,78,2,49393,2022-04-26,2022-07-06
21510,54,7,1335,2022-04-26,2022-04-26
21511,78,17,193597,2022-04-26,2022-04-26
21512,142,2,36552,2022-04-26,2022-05-27
21513,142,17,126309,2022-04-26,2022-04-26
21514,65,17,5779,2022-04-26,2022-07-24
21515,17,2,11965,2022-04-26,2022-07-09
21516,19,17,3135,2022-04-26,2022-04-26
21517,142,2,80993,2022-04-26,2022-07-03
21518,142,2,53898,2022-04-26,2022-07-10
21519,36,8,1085,2022-04-26,2022-07-20
21520,78,32,24060,2022-04-26,2022-04-26
21521,78,17,244524,2022-04-26,2022-04-26
21522,142,17,99525,2022-04-26,2022-06-05
21523,122,17,3684,2022-04-26,2022-06-23
21524,142,17,91293,2022-04-26,2022-04-26
21525,14,8,4686,2022-04-26,2022-04-26
21526,142,2,53180,2022-04-26,2022-06-04
21527,78,17,251534,2022-04-26,2022-07-24
21528,93,17,28522,2022-04-26,2022-07-14
21529,78,8,34062,2022-04-26,2022-07-11
21530,91,17,56743,2022-04-26,2022-04-26
21531,127,2,6005,2022-04-26,2022-06-11
21532,78,17,427522,2022-04-26,2022-05-30
21533,78,2,73698,2022-04-26,2022-04-26
21534,78,2,58659,2022-04-26,2022-04-26
21535,142,0,10002,2022-04-26,2022-04-26
21536,78,17,110036,2022-04-26,2022-04-26
21537,142,8,19366,2022-04-26,2022-07-11
21538,17,17,6030,2022-04-26,2022-04-26
21539,142,12,8224,2022-04-26,2022-06-15
21540,78,2,60205,2022-04-26,2022-06-20
21541,65,2,2811,2022-04-26,2022-04-26
21542,49,17,9491,2022-04-26,2022-07-21
21543,7,17,864,2022-04-26,2022-06-08
21544,142,17,331481,2022-04-26,2022-06-21
21545,78,17,117501,2022-04-26,2022-04-26
21546,78,17,287018,2022-04-26,2022-04-26
21547,91,2,52989,2022-04-26,2022-06-28
21548,108,17,1132,2022-04-26,2022-06-04
21549,78,7,30351,2022-04-26,2022-06-30
21550,91,17,54675,2022-04-26,2022-07-03
21551,122,7,1162,2022-04-26,2022-07-20
21552,28,17,1870,2022-04-26,2022-04-26
21553,142,7,21514,2022-04-26,2022-07-24
21554,91,0,2403,2022-04-26,2022-06-21
21555,130,17,1725,2022-04-26,2022-04-26
21556,78,17,248857,2022-04-26,2022-06-23
21557,78,2,72928,2022-04-26,2022-05-31
21558,14,17,20024,2022-04-27,2022-06-01
21559,142,17,224910,2022-04-27,2022-06-10
21560,65,2,3327,2022-04-27,2022-06-08
21561,142,17,122673,2022-04-27,2022-04-27
21562,78,17,185355,2022-04-27,2022-06-26
21563,142,17,298785,2022-04-27,2022-04-27
21564,78,17,104211,2022-04-27,2022-07-20
21565,93,17,5572,2022-04-27,2022-07-04
21566,78,7,22881,2022-04-27,2022-04-27
21567,142,2,38170,2022-04-27,2022-06-12
21568,49,2,2086,2022-04-27,2022-07-07
21569,142,17,67498,2022-04-27,2022-06-26
21570,142,0,3706,2022-04-27,2022-06-10
21571,142,12,8121,2022-04-27,2022-06-05
21572,91,17,64899,2022-04-27,2022-06-28
21573,142,0,5217,2022-04-27,2022-04-27
21574,78,17,112507,2022-04-27,2022-07-03
21575,70,17,4282,2022-04-27,2022-07-15
21576,65,8,1864,2022-04-27,2022-04-27
21577,22,2,2449,2022-04-27,2022-06-08
21578,14,2,17275,2022-04-27,2022-04-27
21579,91,17,44084,2022-04-27,2022-04-27
21580,49,17,4518,2022-04-27,2022-04-27
21581,14,17,22975,2022-04-27,2022-07-24
21582,78,17,129315,2022-04-27,2022-06-17
21583,108,17,2904,2022-04-27,2022-06-03
21584,78,2,72748,2022-04-27,2022-04-27
21585,78,17,196558,2022-04-27,2022-06-01
21586,78,17,150867,2022-04-27,2022-04-27
21587,70,2,1834,2022-04-27,2022-04-27
21588,78,2,315822,2022-04-27,2022-07-23
21589,91,17,148737,2022-04-27,2022-07-01
21590,78,17,164489,2022-04-27,2022-07-11
21591,78,2,55034,2022-04-27,2022-06-27
21592,91,17,43297,2022-04-27,2022-05-30
21593,142,1,5550,2022-04-27,2022-06-10
21594,142,17,90368,2022-04-27,2022-07-01
21595,142,17,77435,2022-04-27,2022-04-27
21596,142,40,2033,2022-04-27,2022-04-27
21597,142,2,186622,2022-04-27,2022-06-24
21598,78,0,5260,2022-04-27,2022-07-11
21599,78,2,162825,2022-04-27,2022-06-12
21600,78,2,132868,2022-04-27,2022-07-18
21601,78,17,149963,2022-04-27,2022-06-29
21602,91,17,158918,2022-04-27,2022-06-15
21603,91,17,96770,2022-04-27,2022-06-22
21604,142,32,5091,2022-04-27,2022-07-25
21605,78,2,62354,2022-04-27,2022-06-16
21606,78,17,115285,2022-04-27,2022-07-22
21607,8,32,1298,2022-04-27,2022-07-07
21608,78,32,7769,2022-04-27,2022-04-27
21609,91,17,138715,2022-04-27,2022-06-13
21610,14,17,20424,2022-04-27,2022-07-05
21611,78,2,56545,2022-04-27,2022-05-29
21612,78,2,79089,2022-04-27,2022-06-24
21613,142,17,200273,2022-04-27,2022-04-27
21614,142,17,85405,2022-04-27,2022-06-09
21615,91,17,120832,2022-04-27,2022-06-19
21616,17,17,4874,2022-04-27,2022-07-12
21617,78,12,38739,2022-04-27,2022-06-18
21618,142,2,50008,2022-04-27,2022-07-18
21619,25,2,6459,2022-04-27,2022-06-20
21620,14,2,6407,2022-04-27,2022-06-19
21621,142,2,49122,2022-04-27,2022-06-04
21622,78,17,249930,2022-04-27,2022-07-26
21623,142,17,77329,2022-04-27,2022-04-27
21624,142,2,55592,2022-04-27,2022-07-18
21625,142,17,89844,2022-04-27,2022-07-06
21626,127,2,4659,2022-04-27,2022-06-06
21627,142,17,279030,2022-04-27,2022-07-04
21628,78,2,65062,2022-04-27,2022-06-14
21629,142,2,60071,2022-04-27,2022-06-19
21630,78,2,76023,2022-04-27,2022-04-27
21631,93,2,3753,2022-04-27,2022-04-27
21632,142,2,37317,2022-04-27,2022-04-27
21633,142,17,171638,2022-04-27,2022-06-20
21634,14,17,39409,2022-04-27,2022-04-27
21635,142,17,140645,2022-04-27,2022-07-18
21636,120,2,2009,2022-04-27,2022-04-27
21637,17,17,33282,2022-04-27,2022-07-14
21638,142,2,97548,2022-04-27,2022-06-08
21639,142,17,68230,2022-04-27,2022-06-01
21640,29,17,3110,2022-04-27,2022-04-27
21641,78,12,8527,2022-04-27,2022-06-25
21642,142,7,13976,2022-04-27,2022-04-27
21643,142,17,363336,2022-04-27,2022-07-19
21644,78,8,23911,2022-04-27,2022-07-06
21645,78,2,224935,2022-04-27,2022-04-27
21646,123,2,1244,2022-04-27,2022-07-12
21647,78,17,124836,2022-04-27,2022-06-26
21648,14,2,22312,2022-04-27,2022-07-07
21649,29,2,1439,2022-04-27,2022-04-27
21650,142,17,157757,2022-04-27,2022-04-27
21651,142,0,21188,2022-04-27,2022-04-27
21652,91,2,33459,2022-04-27,2022-06-11
21653,91,2,66103,2022-04-27,2022-04-27
21654,142,17,115279,2022-04-27,2022-04-27
21655,16,17,1140,2022-04-27,2022-04-27
21656,93,17,5082,2022-04-27,2022-06-12
21657,78,17,108557,2022-04-27,2022-04-27
21658,91,17,63794,2022-04-27,2022-07-05
21659,78,17,109973,2022-04-27,2022-04-27
21660,91,7,8423,2022-04-27,2022-04-27
21661,100,17,1110,2022-04-27,2022-06-26
21662,78,17,186474,2022-04-27,2022-06-19
21663,78,17,115837,2022-04-27,2022-07-21
21664,25,17,2476,2022-04-27,2022-07-02
21665,142,17,103546,2022-04-27,2022-06-26
21666,142,8,57969,2022-04-27,2022-07-21
21667,78,0,8466,2022-04-27,2022-04-27
21668,127,17,10648,2022-04-27,2022-04-27
21669,91,17,76960,2022-04-27,2022-06-06
21670,78,17,305489,2022-04-27,2022-07-04
21671,91,24,13435,2022-04-27,2022-07-19
21672,14,17,22859,2022-04-28,2022-06-01
21673,91,17,63248,2022-04-28,2022-07-19
21674,91,8,10235,2022-04-28,2022-04-28
21675,91,17,53918,2022-04-28,2022-06-19
21676,2,2,6099,2022-04-28,2022-06-10
21677,110,17,4296,2022-04-28,2022-07-07
21678,142,17,90367,2022-04-28,2022-06-10
21679,91,2,34797,2022-04-28,2022-06-30
21680,96,17,910,2022-04-28,2022-06-11
21681,91,17,54476,2022-04-28,2022-06-29
21682,91,2,28161,2022-04-28,2022-06-27
21683,91,17,66121,2022-04-28,2022-06-08
21684,78,2,66661,2022-04-28,2022-05-28
21685,93,2,2503,2022-04-28,2022-04-28
21686,78,2,85837,2022-04-28,2022-07-22
21687,91,8,9051,2022-04-28,2022-04-28
21688,78,17,114524,2022-04-28,2022-06-26
21689,142,17,83865,2022-04-28,2022-06-09
21690,113,2,977,2022-04-28,2022-04-28
21691,78,17,141511,2022-04-28,2022-04-28
